,date,region,confirmed,death,released
4574,20201112,부산,608,15,562
4575,20201112,대구,7201,196,6962
4576,20201112,인천,1073,11,1022
4577,20201112,광주,534,3,510
4578,20201112,대전,448,6,432
4579,20201112,울산,167,2,159
4580,20201112,세종,82,0,82
4581,20201112,경기,5815,101,5170
4582,20201112,강원,334,3,266
4583,20201112,충북,206,3,180
4584,20201112,충남,674,8,531
4585,20201112,전북,172,1,162
4586,20201112,전남,207,2,179
4587,20201112,경북,1596,57,1527
4588,20201112,경남,374,0,312
4589,20201112,제주,61,0,59
4590,20201113,서울,6579,79,5826
4591,20201113,부산,608,15,563
4592,20201113,대구,7202,196,6963
4593,20201113,인천,1077,11,1032
4594,20201113,광주,539,3,510
4595,20201113,대전,448,6,432
4596,20201113,울산,167,2,160
4597,20201113,세종,83,0,82
4598,20201113,경기,5862,102,5222
4599,20201113,강원,357,3,268
4600,20201113,충북,207,3,182
4601,20201113,충남,682,8,535
4602,20201113,전북,172,1,162
4603,20201113,전남,216,2,180
4604,20201113,경북,1596,57,1528
4605,20201113,경남,377,0,313
4606,20201113,제주,62,0,59
4607,20201114,서울,6648,80,5853
4608,20201114,부산,612,15,566
4609,20201114,대구,7202,196,6969
4610,20201114,인천,1078,11,1035
4611,20201114,광주,547,3,510
4612,20201114,대전,450,6,432
4613,20201114,울산,167,2,160
4614,20201114,세종,84,0,82
4615,20201114,경기,5911,104,5261
4616,20201114,강원,375,4,273
4617,20201114,충북,207,3,183
4618,20201114,충남,693,8,537
4619,20201114,전북,176,1,163
4620,20201114,전남,229,2,182
4621,20201114,경북,1596,57,1529
4622,20201114,경남,381,0,315
4623,20201114,제주,62,0,59
4624,20201115,서울,6733,81,5874
4625,20201115,부산,612,15,567
4626,20201115,대구,7203,196,6969
4627,20201115,인천,1080,11,1035
4628,20201115,광주,556,3,510
4629,20201115,대전,450,6,433
4630,20201115,울산,167,2,161
4631,20201115,세종,84,0,82
4632,20201115,경기,5956,104,5283
4633,20201115,강원,394,4,273
4634,20201115,충북,215,3,184
4635,20201115,충남,698,8,538
4636,20201115,전북,178,1,163
4637,20201115,전남,238,2,182
4638,20201115,경북,1598,57,1531
4639,20201115,경남,384,0,317
4640,20201115,제주,62,0,59
4641,20201116,서울,6813,81,5885
4642,20201116,부산,612,15,568
4643,20201116,대구,7203,196,6971
4644,20201116,인천,1090,11,1038
4645,20201116,광주,560,3,510
4646,20201116,대전,453,6,433
4647,20201116,울산,167,2,161
4648,20201116,세종,85,0,82
4649,20201116,경기,5998,105,5315
4650,20201116,강원,414,4,273
4651,20201116,충북,218,3,184
4652,20201116,충남,704,8,552
4653,20201116,전북,179,1,163
4654,20201116,전남,248,2,182
4655,20201116,경북,1612,57,1532
4656,20201116,경남,388,0,317
4657,20201116,제주,63,0,59
4658,20201117,서울,6903,81,5923
4659,20201117,부산,612,15,568
4660,20201117,대구,7206,196,6975
4661,20201117,인천,1103,11,1038
4662,20201117,광주,578,3,510
4663,20201117,대전,454,6,433
4664,20201117,울산,167,2,162
4665,20201117,세종,86,0,82
4666,20201117,경기,6050,105,5349
4667,20201117,강원,427,4,279
4668,20201117,충북,218,3,185
4669,20201117,충남,713,8,559
4670,20201117,전북,179,1,163
4671,20201117,전남,264,2,184
4672,20201117,경북,1615,57,1532
4673,20201117,경남,391,0,318
4674,20201117,제주,63,0,59
4675,20201118,서울,6995,82,5968
4676,20201118,부산,617,15,573
4677,20201118,대구,7208,196,6975
4678,20201118,인천,1115,11,1040
4679,20201118,광주,587,3,511
4680,20201118,대전,455,6,434
4681,20201118,울산,170,2,162
4682,20201118,세종,86,0,82
4683,20201118,경기,6137,105,5383
4684,20201118,강원,432,5,279
4685,20201118,충북,218,3,188
4686,20201118,충남,720,8,569
4687,20201118,전북,179,1,164
4688,20201118,전남,279,2,184
4689,20201118,경북,1631,57,1533
4690,20201118,경남,400,0,322
4691,20201118,제주,63,0,59
4692,20201119,서울,7104,83,6012
4693,20201119,부산,622,15,576
4694,20201119,대구,7210,196,6979
4695,20201119,인천,1127,11,1043
4696,20201119,광주,595,3,511
4697,20201119,대전,456,6,434
4698,20201119,울산,170,2,162
4699,20201119,세종,86,0,82
4700,20201119,경기,6201,106,5421
4701,20201119,강원,452,5,282
4702,20201119,충북,222,3,191
4703,20201119,충남,733,8,580
4704,20201119,전북,181,1,165
4705,20201119,전남,307,2,185
4706,20201119,경북,1639,57,1533
4707,20201119,경남,428,0,334
4708,20201119,제주,63,0,59
4709,20201120,서울,7236,84,6109
4710,20201120,부산,624,15,577
4711,20201120,대구,7211,196,6981
4712,20201120,인천,1157,11,1047
4713,20201120,광주,599,3,513
4714,20201120,대전,456,6,436
4715,20201120,울산,170,2,162
4716,20201120,세종,86,0,82
4717,20201120,경기,6274,108,5454
4718,20201120,강원,476,5,285
4719,20201120,충북,224,3,191
4720,20201120,충남,748,8,590
4721,20201120,전북,194,1,165
4722,20201120,전남,321,2,189
4723,20201120,경북,1649,57,1534
4724,20201120,경남,446,0,336
4725,20201120,제주,65,0,59
4726,20201121,서울,7392,85,6136
4727,20201121,부산,631,15,580
4728,20201121,대구,7212,197,6983
4729,20201121,인천,1179,11,1051
4730,20201121,광주,606,3,514
4731,20201121,대전,457,6,437
4732,20201121,울산,171,2,163
4733,20201121,세종,86,0,82
4734,20201121,경기,6367,108,5486
4735,20201121,강원,491,5,295
4736,20201121,충북,225,3,194
4737,20201121,충남,769,8,598
4738,20201121,전북,208,1,165
4739,20201121,전남,340,2,189
4740,20201121,경북,1657,57,1535
4741,20201121,경남,457,0,342
4742,20201121,제주,65,0,59
4743,20201122,서울,7513,85,6171
4744,20201122,부산,632,15,583
4745,20201122,대구,7213,197,6986
4746,20201122,인천,1206,11,1052
4747,20201122,광주,614,3,514
4748,20201122,대전,457,6,437
4749,20201122,울산,172,2,163
4750,20201122,세종,86,0,82
4751,20201122,경기,6442,110,5514
4752,20201122,강원,504,5,301
4753,20201122,충북,225,3,196
4754,20201122,충남,782,8,609
4755,20201122,전북,220,1,165
4756,20201122,전남,353,2,189
4757,20201122,경북,1663,57,1537
4758,20201122,경남,476,0,350
4759,20201122,제주,65,0,59
4760,20201123,서울,7625,86,6172
4761,20201123,부산,637,15,583
4762,20201123,대구,7215,198,6987
4763,20201123,인천,1229,11,1054
4764,20201123,광주,615,3,526
4765,20201123,대전,460,6,437
4766,20201123,울산,173,2,163
4767,20201123,세종,87,0,82
4768,20201123,경기,6518,110,5544
4769,20201123,강원,516,6,306
4770,20201123,충북,225,3,197
4771,20201123,충남,791,8,617
4772,20201123,전북,229,1,168
4773,20201123,전남,358,2,189
4774,20201123,경북,1667,57,1537
4775,20201123,경남,478,1,355
4776,20201123,제주,66,0,59
4777,20201124,서울,7758,87,6235
4778,20201124,부산,643,15,587
4779,20201124,대구,7218,198,6990
4780,20201124,인천,1246,11,1057
4781,20201124,광주,618,3,531
4782,20201124,대전,460,6,438
4783,20201124,울산,175,2,164
4784,20201124,세종,89,0,82
4785,20201124,경기,6599,110,5609
4786,20201124,강원,562,6,316
4787,20201124,충북,228,3,198
4788,20201124,충남,799,8,620
4789,20201124,전북,244,1,170
4790,20201124,전남,365,2,189
4791,20201124,경북,1676,57,1538
4792,20201124,경남,481,1,360
4793,20201124,제주,67,0,59
4794,20201125,서울,7900,87,6258
4795,20201125,부산,661,15,589
4796,20201125,대구,7223,199,6991
4797,20201125,인천,1286,11,1059
4798,20201125,광주,632,3,533
4799,20201125,대전,464,6,438
4800,20201125,울산,178,2,164
4801,20201125,세종,89,0,82
4802,20201125,경기,6681,111,5644
4803,20201125,강원,575,6,326
4804,20201125,충북,231,3,202
4805,20201125,충남,817,8,632
4806,20201125,전북,252,2,170
4807,20201125,전남,373,2,191
4808,20201125,경북,1679,57,1538
4809,20201125,경남,492,1,364
4810,20201125,제주,70,0,60
4811,20201126,서울,8112,88,6300
4812,20201126,부산,683,15,594
4813,20201126,대구,7224,199,6991
4814,20201126,인천,1304,11,1060
4815,20201126,광주,646,3,543
4816,20201126,대전,465,6,440
4817,20201126,울산,185,2,164
4818,20201126,세종,93,0,82
4819,20201126,경기,6864,112,5676
4820,20201126,강원,583,6,342
4821,20201126,충북,239,3,202
4822,20201126,충남,833,8,639
4823,20201126,전북,268,2,172
4824,20201126,전남,382,2,191
4825,20201126,경북,1681,57,1538
4826,20201126,경남,537,1,368
4827,20201126,제주,73,0,60
4828,20201127,서울,8316,88,6364
4829,20201127,부산,707,15,594
4830,20201127,대구,7224,199,6993
4831,20201127,인천,1329,11,1062
4832,20201127,광주,659,3,550
4833,20201127,대전,470,6,441
4834,20201127,울산,192,2,164
4835,20201127,세종,96,0,83
4836,20201127,경기,6981,113,5714
4837,20201127,강원,592,6,361
4838,20201127,충북,259,3,203
4839,20201127,충남,864,8,643
4840,20201127,전북,292,2,173
4841,20201127,전남,393,2,196
4842,20201127,경북,1684,57,1540
4843,20201127,경남,576,1,371
4844,20201127,제주,76,0,60
4845,20201128,서울,8494,91,6455
4846,20201128,부산,735,15,595
4847,20201128,대구,7225,199,6996
4848,20201128,인천,1354,11,1066
4849,20201128,광주,675,3,562
4850,20201128,대전,483,6,446
4851,20201128,울산,195,2,164
4852,20201128,세종,96,0,83
4853,20201128,경기,7106,116,5770
4854,20201128,강원,625,6,382
4855,20201128,충북,283,3,203
4856,20201128,충남,881,8,654
4857,20201128,전북,301,2,173
4858,20201128,전남,400,2,198
4859,20201128,경북,1689,57,1547
4860,20201128,경남,590,1,376
4861,20201128,제주,78,0,60
4862,20201129,서울,8652,92,6529
4863,20201129,부산,757,15,596
4864,20201129,대구,7228,199,6998
4865,20201129,인천,1375,11,1068
4866,20201129,광주,683,3,564
4867,20201129,대전,489,6,446
4868,20201129,울산,195,2,166
4869,20201129,세종,99,0,83
4870,20201129,경기,7200,116,5815
4871,20201129,강원,644,6,393
4872,20201129,충북,305,3,206
4873,20201129,충남,894,8,662
4874,20201129,전북,318,2,173
4875,20201129,전남,420,2,211
4876,20201129,경북,1700,57,1552
4877,20201129,경남,605,1,380
4878,20201129,제주,79,0,60
4879,20201130,서울,8811,93,6534
4880,20201130,부산,809,16,600
4881,20201130,대구,7232,199,6998
4882,20201130,인천,1409,11,1084
4883,20201130,광주,696,3,568
4884,20201130,대전,494,6,446
4885,20201130,울산,198,2,166
4886,20201130,세종,100,0,84
4887,20201130,경기,7277,116,5858
4888,20201130,강원,652,6,400
4889,20201130,충북,327,3,207
4890,20201130,충남,899,9,667
4891,20201130,전북,334,2,173
4892,20201130,전남,424,2,214
4893,20201130,경북,1704,57,1560
4894,20201130,경남,625,1,388
4895,20201130,제주,80,0,60
4896,20201201,서울,8966,93,6620
4897,20201201,부산,840,16,602
4898,20201201,대구,7243,199,6999
4899,20201201,인천,1425,11,1090
4900,20201201,광주,718,3,576
4901,20201201,대전,504,6,446
4902,20201201,울산,201,2,166
4903,20201201,세종,102,0,85
4904,20201201,경기,7373,116,5933
4905,20201201,강원,661,6,423
4906,20201201,충북,359,3,209
4907,20201201,충남,915,9,686
4908,20201201,전북,343,2,173
4909,20201201,전남,426,2,216
4910,20201201,경북,1715,57,1575
4911,20201201,경남,636,1,400
4912,20201201,제주,81,0,63
4913,20201202,서울,9159,93,6625
4914,20201202,부산,872,16,602
4915,20201202,대구,7247,199,7002
4916,20201202,인천,1448,11,1103
4917,20201202,광주,728,3,586
4918,20201202,대전,509,6,446
4919,20201202,울산,211,2,166
4920,20201202,세종,109,0,85
4921,20201202,경기,7517,116,6003
4922,20201202,강원,673,6,428
4923,20201202,충북,375,3,214
4924,20201202,충남,923,9,700
4925,20201202,전북,369,2,177
4926,20201202,전남,427,2,235
4927,20201202,경북,1720,57,1582
4928,20201202,경남,643,1,421
4929,20201202,제주,83,0,63
4930,20201203,서울,9421,95,6719
4931,20201203,부산,887,16,617
4932,20201203,대구,7250,200,7006
4933,20201203,인천,1470,11,1120
4934,20201203,광주,731,3,596
4935,20201203,대전,516,6,448
4936,20201203,울산,213,2,168
4937,20201203,세종,113,0,85
4938,20201203,경기,7658,116,6054
4939,20201203,강원,681,6,439
4940,20201203,충북,385,3,216
4941,20201203,충남,937,9,715
4942,20201203,전북,378,2,189
4943,20201203,전남,429,2,251
4944,20201203,경북,1731,57,1590
4945,20201203,경남,656,1,444
4946,20201203,제주,84,0,63
4947,20201204,서울,9716,97,6774
4948,20201204,부산,918,16,620
4949,20201204,대구,7256,200,7008
4950,20201204,인천,1487,11,1149
4951,20201204,광주,732,3,602
4952,20201204,대전,537,6,452
4953,20201204,울산,218,2,168
4954,20201204,세종,113,0,86
4955,20201204,경기,7818,120,6145
4956,20201204,강원,684,6,448
4957,20201204,충북,390,3,218
4958,20201204,충남,960,10,728
4959,20201204,전북,392,2,198
4960,20201204,전남,432,2,266
4961,20201204,경북,1740,57,1594
4962,20201204,경남,672,1,454
4963,20201204,제주,86,0,63
4964,20201205,서울,9951,100,6887
4965,20201205,부산,947,16,627
4966,20201205,대구,7263,200,7011
4967,20201205,인천,1506,11,1172
4968,20201205,광주,738,3,602
4969,20201205,대전,547,6,452
4970,20201205,울산,219,2,172
4971,20201205,세종,117,0,86
4972,20201205,경기,7975,121,6237
4973,20201205,강원,693,6,449
4974,20201205,충북,408,3,219
4975,20201205,충남,970,10,738
4976,20201205,전북,409,2,213
4977,20201205,전남,436,2,278
4978,20201205,경북,1757,57,1603
4979,20201205,경남,699,1,465
4980,20201205,제주,87,0,64
4981,20201206,서울,10205,101,6920
4982,20201206,부산,981,16,633
4983,20201206,대구,7266,200,7011
4984,20201206,인천,1548,11,1207
4985,20201206,광주,743,3,614
4986,20201206,대전,550,6,453
4987,20201206,울산,222,2,173
4988,20201206,세종,120,0,86
4989,20201206,경기,8159,123,6292
4990,20201206,강원,705,8,481
4991,20201206,충북,422,3,219
4992,20201206,충남,985,10,747
4993,20201206,전북,421,2,213
4994,20201206,전남,444,2,293
4995,20201206,경북,1768,57,1608
4996,20201206,경남,715,1,470
4997,20201206,제주,87,0,64
4998,20201207,서울,10449,102,6952
4999,20201207,부산,1016,16,641
5000,20201207,대구,7271,200,7011
5001,20201207,인천,1588,11,1221
5002,20201207,광주,748,3,615
5003,20201207,대전,552,6,453
5004,20201207,울산,260,2,179
5005,20201207,세종,120,0,88
5006,20201207,경기,8315,125,6357
5007,20201207,강원,714,9,484
5008,20201207,충북,433,3,228
5009,20201207,충남,995,10,761
5010,20201207,전북,443,2,213
5011,20201207,전남,447,2,300
5012,20201207,경북,1777,57,1610
5013,20201207,경남,731,1,479
5014,20201207,제주,87,0,64
5015,20201208,서울,10660,104,7029
5016,20201208,부산,1042,16,654
5017,20201208,대구,7275,200,7013
5018,20201208,인천,1613,11,1249
5019,20201208,광주,759,3,634
5020,20201208,대전,563,6,458
5021,20201208,울산,321,2,183
5022,20201208,세종,121,0,88
5023,20201208,경기,8472,126,6465
5024,20201208,강원,722,9,498
5025,20201208,충북,443,3,231
5026,20201208,충남,1010,10,766
5027,20201208,전북,456,2,236
5028,20201208,전남,454,2,312
5029,20201208,경북,1782,57,1617
5030,20201208,경남,744,1,500
5031,20201208,제주,89,0,70
5032,20201209,서울,10922,105,7217
5033,20201209,부산,1061,16,674
5034,20201209,대구,7277,200,7015
5035,20201209,인천,1659,11,1272
5036,20201209,광주,768,3,642
5037,20201209,대전,573,6,472
5038,20201209,울산,335,2,183
5039,20201209,세종,122,0,90
5040,20201209,경기,8691,127,6628
5041,20201209,강원,727,10,521
5042,20201209,충북,466,3,233
5043,20201209,충남,1014,10,777
5044,20201209,전북,468,2,255
5045,20201209,전남,456,2,327
5046,20201209,경북,1786,57,1622
5047,20201209,경남,773,1,529
5048,20201209,제주,89,0,71
5049,20201210,서울,11172,105,7286
5050,20201210,부산,1092,18,696
5051,20201210,대구,7280,200,7018
5052,20201210,인천,1696,12,1295
5053,20201210,광주,773,3,661
5054,20201210,대전,582,6,476
5055,20201210,울산,351,2,196
5056,20201210,세종,123,0,101
5057,20201210,경기,8906,130,6808
5058,20201210,강원,742,10,538
5059,20201210,충북,478,3,245
5060,20201210,충남,1034,10,796
5061,20201210,전북,476,2,275
5062,20201210,전남,461,4,339
5063,20201210,경북,1794,57,1631
5064,20201210,경남,789,1,552
5065,20201210,제주,102,0,74
5066,20201211,서울,11424,106,7431
5067,20201211,부산,1118,18,757
5068,20201211,대구,7286,200,7021
5069,20201211,인천,1733,12,1350
5070,20201211,광주,776,3,670
5071,20201211,대전,592,6,483
5072,20201211,울산,398,4,201
5073,20201211,세종,123,0,103
5074,20201211,경기,9135,133,6925
5075,20201211,강원,753,11,553
5076,20201211,충북,498,3,278
5077,20201211,충남,1044,10,808
5078,20201211,전북,483,2,289
5079,20201211,전남,465,4,353
5080,20201211,경북,1797,57,1634
5081,20201211,경남,801,2,576
5082,20201211,제주,107,0,75
5083,20201212,서울,11786,109,7456
5084,20201212,부산,1177,19,783
5085,20201212,대구,7321,200,7036
5086,20201212,인천,1775,12,1363
5087,20201212,광주,785,3,680
5088,20201212,대전,610,6,492
5089,20201212,울산,421,4,208
5090,20201212,세종,124,0,104
5091,20201212,경기,9407,134,7048
5092,20201212,강원,789,11,567
5093,20201212,충북,519,3,286
5094,20201212,충남,1054,10,818
5095,20201212,전북,489,2,315
5096,20201212,전남,473,4,363
5097,20201212,경북,1816,58,1648
5098,20201212,경남,818,2,600
5099,20201212,제주,107,0,75
5100,20201213,서울,12185,109,7490
5101,20201213,부산,1234,19,825
5102,20201213,대구,7349,200,7042
5103,20201213,인천,1837,12,1384
5104,20201213,광주,800,3,682
5105,20201213,대전,623,6,498
5106,20201213,울산,429,4,214
5107,20201213,세종,124,0,106
5108,20201213,경기,9738,135,7184
5109,20201213,강원,807,12,578
5110,20201213,충북,534,3,299
5111,20201213,충남,1064,10,828
5112,20201213,전북,498,2,326
5113,20201213,전남,479,4,366
5114,20201213,경북,1834,58,1651
5115,20201213,경남,842,2,613
5116,20201213,제주,110,0,75
5117,20201214,서울,12404,112,7573
5118,20201214,부산,1255,20,830
5119,20201214,대구,7365,200,7042
5120,20201214,인천,1873,13,1403
5121,20201214,광주,822,3,689
5122,20201214,대전,625,6,502
5123,20201214,울산,434,4,214
5124,20201214,세종,127,0,107
5125,20201214,경기,9964,135,7309
5126,20201214,강원,821,12,589
5127,20201214,충북,555,3,302
5128,20201214,충남,1119,11,835
5129,20201214,전북,506,2,337
5130,20201214,전남,480,4,367
5131,20201214,경북,1850,59,1657
5132,20201214,경남,870,2,617
5133,20201214,제주,118,0,75
5134,20201215,서울,12655,115,7664
5135,20201215,부산,1296,21,846
5136,20201215,대구,7384,200,7048
5137,20201215,인천,1928,14,1415
5138,20201215,광주,827,3,697
5139,20201215,대전,657,6,512
5140,20201215,울산,483,6,218
5141,20201215,세종,128,0,110
5142,20201215,경기,10252,138,7481
5143,20201215,강원,834,12,629
5144,20201215,충북,580,4,316
5145,20201215,충남,1156,13,849
5146,20201215,전북,521,2,366
5147,20201215,전남,481,4,373
5148,20201215,경북,1865,59,1671
5149,20201215,경남,886,2,632
5150,20201215,제주,127,0,78
5151,20201216,서울,13033,120,7690
5152,20201216,부산,1337,21,862
5153,20201216,대구,7411,200,7053
5154,20201216,인천,1995,14,1436
5155,20201216,광주,829,3,715
5156,20201216,대전,672,6,522
5157,20201216,울산,489,6,231
5158,20201216,세종,128,0,110
5159,20201216,경기,10581,144,7642
5160,20201216,강원,842,12,641
5161,20201216,충북,603,4,345
5162,20201216,충남,1191,13,869
5163,20201216,전북,596,3,382
5164,20201216,전남,485,4,378
5165,20201216,경북,1893,59,1676
5166,20201216,경남,905,2,659
5167,20201216,제주,142,0,82
5168,20201217,서울,13456,125,7921
5169,20201217,부산,1381,22,907
5170,20201217,대구,7432,200,7063
5171,20201217,인천,2075,14,1461
5172,20201217,광주,839,3,730
5173,20201217,대전,683,6,535
5174,20201217,울산,499,8,238
5175,20201217,세종,128,0,116
5176,20201217,경기,10872,151,7820
5177,20201217,강원,851,13,655
5178,20201217,충북,622,7,363
5179,20201217,충남,1210,15,893
5180,20201217,전북,615,4,405
5181,20201217,전남,485,4,404
5182,20201217,경북,1902,59,1686
5183,20201217,경남,935,2,677
5184,20201217,제주,154,0,82
5185,20201218,서울,13854,126,7996
5186,20201218,부산,1420,26,925
5187,20201218,대구,7452,200,7067
5188,20201218,인천,2141,14,1498
5189,20201218,광주,843,3,736
5190,20201218,대전,688,6,545
5191,20201218,울산,530,11,244
5192,20201218,세종,128,0,116
5193,20201218,경기,11174,153,7944
5194,20201218,강원,869,13,661
5195,20201218,충북,653,7,378
5196,20201218,충남,1228,16,912
5197,20201218,전북,631,4,419
5198,20201218,전남,490,4,406
5199,20201218,경북,1933,59,1697
5200,20201218,경남,979,2,695
5201,20201218,제주,181,0,86
5202,20201219,서울,14234,128,8031
5203,20201219,부산,1459,27,952
5204,20201219,대구,7472,200,7073
5205,20201219,인천,2186,14,1513
5206,20201219,광주,852,3,742
5207,20201219,대전,693,6,551
5208,20201219,울산,539,14,255
5209,20201219,세종,128,0,118
5210,20201219,경기,11449,155,8082
5211,20201219,강원,896,13,676
5212,20201219,충북,756,9,404
5213,20201219,충남,1252,17,928
5214,20201219,전북,646,5,430
5215,20201219,전남,495,5,413
5216,20201219,경북,1962,60,1703
5217,20201219,경남,1011,2,715
5218,20201219,제주,205,0,91
5219,20201220,서울,14707,130,8220
5220,20201220,부산,1492,27,982
5221,20201220,대구,7497,200,7075
5222,20201220,인천,2248,15,1573
5223,20201220,광주,866,3,747
5224,20201220,대전,696,6,559
5225,20201220,울산,545,14,270
5226,20201220,세종,129,0,121
5227,20201220,경기,11698,164,8082
5228,20201220,강원,951,13,684
5229,20201220,충북,770,11,415
5230,20201220,충남,1272,17,942
5231,20201220,전북,675,6,439
5232,20201220,전남,499,5,418
5233,20201220,경북,1987,60,1711
5234,20201220,경남,1062,2,734
5235,20201220,제주,229,0,93
5236,20201221,서울,15034,136,8370
5237,20201221,부산,1512,28,1009
5238,20201221,대구,7518,200,7082
5239,20201221,인천,2336,15,1591
5240,20201221,광주,879,3,751
5241,20201221,대전,699,6,568
5242,20201221,울산,562,16,280
5243,20201221,세종,129,0,121
5244,20201221,경기,11942,173,8235
5245,20201221,강원,976,13,692
5246,20201221,충북,803,13,424
5247,20201221,충남,1288,18,950
5248,20201221,전북,688,7,441
5249,20201221,전남,508,5,418
5250,20201221,경북,2035,61,1715
5251,20201221,경남,1077,3,748
5252,20201221,제주,252,0,102
5253,20201222,서울,15350,144,8562
5254,20201222,부산,1538,28,1039
5255,20201222,대구,7557,200,7098
5256,20201222,인천,2381,19,1617
5257,20201222,광주,905,3,755
5258,20201222,대전,708,6,577
5259,20201222,울산,568,17,299
5260,20201222,세종,130,0,122
5261,20201222,경기,12146,181,8608
5262,20201222,강원,999,13,709
5263,20201222,충북,834,15,441
5264,20201222,충남,1305,19,974
5265,20201222,전북,692,7,452
5266,20201222,전남,513,5,425
5267,20201222,경북,2094,61,1721
5268,20201222,경남,1095,3,768
5269,20201222,제주,271,0,103
5270,20201223,서울,15725,145,8864
5271,20201223,부산,1570,28,1082
5272,20201223,대구,7581,200,7122
5273,20201223,인천,2430,20,1665
5274,20201223,광주,941,4,771
5275,20201223,대전,743,6,599
5276,20201223,울산,586,20,333
5277,20201223,세종,131,0,123
5278,20201223,경기,12455,191,8786
5279,20201223,강원,1012,13,720
5280,20201223,충북,892,15,463
5281,20201223,충남,1316,20,991
5282,20201223,전북,713,7,467
5283,20201223,전남,525,5,445
5284,20201223,경북,2119,61,1734
5285,20201223,경남,1124,3,796
5286,20201223,제주,304,0,105
5287,20201224,서울,16044,147,9171
5288,20201224,부산,1614,29,1092
5289,20201224,대구,7607,200,7134
5290,20201224,인천,2483,21,1703
5291,20201224,광주,956,4,784
5292,20201224,대전,754,6,604
5293,20201224,울산,595,22,343
5294,20201224,세종,133,0,123
5295,20201224,경기,12740,201,8982
5296,20201224,강원,1033,13,735
5297,20201224,충북,939,15,484
5298,20201224,충남,1347,21,1007
5299,20201224,전북,725,7,483
5300,20201224,전남,527,5,450
5301,20201224,경북,2169,61,1742
5302,20201224,경남,1145,3,811
5303,20201224,제주,330,0,116
5304,20201225,서울,16596,148,9320
5305,20201225,부산,1636,31,1143
5306,20201225,대구,7630,201,7155
5307,20201225,인천,2538,21,1726
5308,20201225,광주,992,4,795
5309,20201225,대전,767,6,622
5310,20201225,울산,607,24,366
5311,20201225,세종,134,0,124
5312,20201225,경기,13003,207,9192
5313,20201225,강원,1047,13,754
5314,20201225,충북,981,18,516
5315,20201225,충남,1427,22,1015
5316,20201225,전북,739,8,495
5317,20201225,전남,532,5,454
5318,20201225,경북,2236,61,1758
5319,20201225,경남,1160,3,834
5320,20201225,제주,350,0,118
5321,20201226,서울,17061,155,9480
5322,20201226,부산,1663,34,1167
5323,20201226,대구,7643,201,7169
5324,20201226,인천,2593,23,1750
5325,20201226,광주,1020,5,802
5326,20201226,대전,778,6,625
5327,20201226,울산,615,24,375
5328,20201226,세종,135,0,125
5329,20201226,경기,13258,212,9350
5330,20201226,강원,1083,13,766
5331,20201226,충북,1019,19,521
5332,20201226,충남,1488,22,1021
5333,20201226,전북,776,8,515
5334,20201226,전남,538,5,455
5335,20201226,경북,2270,61,1762
5336,20201226,경남,1182,4,847
5337,20201226,제주,374,0,126
5338,20201227,서울,17423,157,9589
5339,20201227,부산,1703,38,1206
5340,20201227,대구,7664,201,7184
5341,20201227,인천,2654,24,1802
5342,20201227,광주,1037,5,803
5343,20201227,대전,786,6,646
5344,20201227,울산,616,25,375
5345,20201227,세종,141,0,125
5346,20201227,경기,13499,217,9463
5347,20201227,강원,1106,13,774
5348,20201227,충북,1043,20,544
5349,20201227,충남,1546,22,1057
5350,20201227,전북,784,8,530
5351,20201227,전남,543,5,456
5352,20201227,경북,2304,61,1790
5353,20201227,경남,1226,4,869
5354,20201227,제주,381,0,148
5355,20201228,서울,17722,159,9611
5356,20201228,부산,1737,40,1238
5357,20201228,대구,7688,201,7191
5358,20201228,인천,2700,24,1831
5359,20201228,광주,1049,6,810
5360,20201228,대전,789,7,651
5361,20201228,울산,618,26,380
5362,20201228,세종,143,0,126
5363,20201228,경기,13692,221,9463
5364,20201228,강원,1133,13,781
5365,20201228,충북,1074,20,548
5366,20201228,충남,1581,22,1109
5367,20201228,전북,785,8,540
5368,20201228,전남,550,5,460
5369,20201228,경북,2350,61,1800
5370,20201228,경남,1251,4,892
5371,20201228,제주,392,0,158
5372,20201229,서울,18242,167,10010
5373,20201229,부산,1754,45,1261
5374,20201229,대구,7717,201,7203
5375,20201229,인천,2732,25,1935
5376,20201229,광주,1064,6,825
5377,20201229,대전,819,7,658
5378,20201229,울산,622,26,401
5379,20201229,세종,147,1,127
5380,20201229,경기,13949,242,10144
5381,20201229,강원,1154,13,808
5382,20201229,충북,1096,21,562
5383,20201229,충남,1608,22,1131
5384,20201229,전북,793,11,561
5385,20201229,전남,554,5,462
5386,20201229,경북,2378,61,1816
5387,20201229,경남,1267,4,940
5388,20201229,제주,397,0,179
5389,20201230,서울,18630,172,10125
5390,20201230,부산,1793,46,1300
5391,20201230,대구,7768,201,7236
5392,20201230,인천,2780,26,2039
5393,20201230,광주,1073,6,833
5394,20201230,대전,838,7,670
5395,20201230,울산,638,26,426
5396,20201230,세종,149,1,127
5397,20201230,경기,14225,253,10356
5398,20201230,강원,1171,13,831
5399,20201230,충북,1141,23,587
5400,20201230,충남,1635,22,1143
5401,20201230,전북,825,11,607
5402,20201230,전남,555,5,464
5403,20201230,경북,2401,61,1842
5404,20201230,경남,1303,4,977
5405,20201230,제주,407,0,192
5406,20201231,서울,18996,177,10441
5407,20201231,부산,1867,50,1343
5408,20201231,대구,7801,201,7276
5409,20201231,인천,2839,27,2082
5410,20201231,광주,1081,6,847
